rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,zone_id
2.5,4.7,30.5,64.4,8.299999999999999,1.1199999999999999,3.1500000000000004,80.5,2.59,5,0,0.0,ZONE-08
6.9,15.0,51.8,25.6,1.9500000000000002,0.32,1.2799999999999998,87.8,0.38,18,1,64.9,ZONE-14
32.4,96.4,127.8,23.8,3.22,0.42000000000000004,2.69,81.4,0.21000000000000002,11,1,59.5,ZONE-13
16.0,16.9,45.9,24.6,3.45,0.36000000000000004,2.69,83.1,0.13,11,0,0.0,ZONE-13
30.4,30.7,66.9,81.0,1.52,0.23,1.3199999999999998,73.2,0.32,16,1,68.9,ZONE-15
8.0,10.2,171.8,43.8,4.32,0.5700000000000001,2.13,95.0,1.14,14,1,38.1,ZONE-09
11.4,18.1,47.8,33.6,1.65,0.36,1.3599999999999999,85.3,0.27,17,1,67.8,ZONE-16
0.9,3.7,85.5,16.5,8.26,1.1099999999999999,3.35,76.5,2.5,5,0,0.0,ZONE-08
2.6,20.2,86.1,3.8,1.84,0.36,1.66,82.0,0.1,17,1,67.7,ZONE-16
10.3,13.5,15.2,3.3,2.14,0.4,1.6,83.3,0.21000000000000002,17,0,0.0,ZONE-16
21.6,24.7,26.8,34.6,1.6300000000000001,0.28,1.28,72.3,0.21999999999999997,16,1,48.7,ZONE-15
22.3,29.9,54.5,2.4,2.38,0.33999999999999997,1.38,86.5,0.33,18,1,60.1,ZONE-14
7.2,28.7,66.8,24.2,2.12,0.14,1.3199999999999998,70.2,0.32999999999999996,16,1,56.3,ZONE-15
4.5,7.3,27.9,6.3,4.64,0.6,1.96,96.9,1.19,14,0,0.0,ZONE-09
17.5,102.2,260.1,120.2,3.54,0.32,2.9899999999999998,80.1,0.11000000000000001,11,1,81.5,ZONE-13
11.0,41.2,56.3,59.8,3.8699999999999997,0.69,2.05,88.4,0.41000000000000003,13,0,0.0,ZONE-10
7.3,23.7,87.5,19.9,8.02,1.16,3.24,76.4,2.55,5,0,0.0,ZONE-08
4.6,69.2,71.8,39.9,4.72,0.5700000000000001,2.16,92.9,1.23,14,0,0.0,ZONE-09
29.3,52.9,88.5,17.2,3.4099999999999997,0.52,1.85,89.8,0.58,13,1,30.4,ZONE-10
5.0,52.8,89.7,43.4,3.9199999999999995,0.75,2.72,91.6,0.8,8,0,0.0,ZONE-05
1.3,1.7,150.9,28.4,1.84,0.22999999999999998,1.43,85.3,0.27,17,1,76.2,ZONE-16
11.1,13.2,64.9,161.8,2.25,0.19999999999999998,1.52,84.2,0.26,17,1,71.2,ZONE-16
10.3,13.7,52.9,87.2,4.7,0.44,2.16,91.9,1.27,14,0,0.0,ZONE-09
6.3,59.3,106.4,137.7,2.8000000000000003,0.39,2.73,79.2,0.22,11,1,61.1,ZONE-13
11.7,15.2,31.9,13.5,4.55,0.5700000000000001,1.9100000000000001,97.10000000000001,1.2,14,0,0.0,ZONE-09
28.7,64.4,115.2,21.5,4.17,0.53,2.19,89.9,0.45,13,1,32.0,ZONE-10
2.4,37.7,66.6,15.4,1.9300000000000002,0.19,1.23,73.2,0.3,16,1,67.2,ZONE-15
11.5,12.5,30.3,37.9,3.88,0.6,2.08,90.0,0.41000000000000003,13,0,0.0,ZONE-10
1.9,106.3,116.9,8.4,1.85,0.26,1.5299999999999998,91.2,0.42000000000000004,18,1,73.2,ZONE-14
2.7,39.3,64.2,50.0,3.6199999999999997,0.65,1.97,89.3,0.45,13,0,0.0,ZONE-10
0.3,1.2,27.8,101.8,3.12,0.32,2.6999999999999997,81.6,0.24000000000000002,11,0,0.0,ZONE-13
26.0,28.3,63.1,146.7,7.76,1.25,3.4000000000000004,79.60000000000001,2.44,5,0,0.0,ZONE-08
5.9,50.1,56.6,164.4,3.8499999999999996,0.63,2.0,87.0,0.56,13,0,0.0,ZONE-10
16.7,87.6,138.4,27.1,4.1899999999999995,0.59,1.81,89.6,0.42,13,1,54.1,ZONE-10
33.4,41.5,59.7,72.4,4.65,0.48,2.0300000000000002,91.7,1.28,14,0,0.0,ZONE-09
17.4,83.7,94.0,96.0,1.52,0.26,1.1099999999999999,69.6,0.4,16,1,72.5,ZONE-15
16.1,17.7,39.7,19.9,4.73,0.42,2.11,96.5,1.22,14,0,0.0,ZONE-09
4.4,106.2,152.5,75.9,3.78,0.6699999999999999,2.63,92.2,0.75,8,1,43.3,ZONE-05
45.1,56.9,129.7,34.2,1.84,0.39,1.3599999999999999,87.6,0.45,18,1,80.8,ZONE-14
24.4,29.4,162.2,14.8,1.98,0.22999999999999998,1.3,84.1,0.13,17,1,72.8,ZONE-16
4.7,40.0,62.5,56.2,2.05,0.25,1.67,84.8,0.17,17,1,71.0,ZONE-16
7.1,41.0,52.7,3.6,2.17,0.24,1.69,85.8,0.2,17,1,57.1,ZONE-16
4.3,20.4,28.7,26.3,2.02,0.33999999999999997,1.67,82.4,0.23,17,1,38.5,ZONE-16
6.1,7.6,47.0,129.4,1.73,0.16,1.04,69.5,0.35,16,1,68.9,ZONE-15
2.0,24.8,74.0,32.6,3.2600000000000002,0.32,2.71,84.6,0.26,11,0,0.0,ZONE-13
14.5,27.7,59.3,0.4,2.47,0.27999999999999997,1.4,89.9,0.4,18,1,58.6,ZONE-14
14.1,41.2,43.0,27.6,4.42,0.52,2.2600000000000002,95.7,1.24,14,0,0.0,ZONE-09
46.4,60.0,91.4,144.4,3.5999999999999996,0.65,2.18,90.9,0.58,13,1,51.2,ZONE-10
15.2,37.0,108.9,119.9,2.19,0.39,1.47,90.8,0.4,18,1,72.7,ZONE-14
7.3,23.4,45.4,204.1,4.39,0.43,2.04,91.5,1.2,14,0,0.0,ZONE-09
14.3,16.5,105.9,39.3,3.1,0.32,2.9699999999999998,80.5,0.21000000000000002,11,0,0.0,ZONE-13
0.9,20.8,45.1,126.1,4.33,0.5,2.0100000000000002,91.2,1.23,14,0,0.0,ZONE-09
2.7,46.5,83.2,3.4,1.77,0.26,1.67,84.9,0.27,17,1,66.0,ZONE-16
42.8,60.8,76.3,38.0,4.409999999999999,0.77,2.42,90.5,0.79,8,0,0.0,ZONE-05
23.4,32.5,42.1,8.3,1.6800000000000002,0.1,1.3599999999999999,70.1,0.27,16,1,51.8,ZONE-15
4.2,42.1,70.8,15.5,3.8599999999999994,0.71,2.7600000000000002,93.0,0.88,8,0,0.0,ZONE-05
2.2,12.3,138.8,25.2,1.82,0.32999999999999996,1.2899999999999998,87.9,0.36000000000000004,18,1,75.0,ZONE-14
53.2,69.8,78.7,133.1,3.23,0.35000000000000003,3.0,82.9,0.19,11,1,44.1,ZONE-13
7.4,38.3,223.6,3.1,1.6,0.38,1.58,81.7,0.16,17,1,73.2,ZONE-16
1.2,33.1,48.0,12.2,2.2,0.38,1.3599999999999999,82.2,0.2,17,1,55.8,ZONE-16
0.5,1.1,68.1,8.7,1.5,0.2,1.2,73.1,0.22999999999999998,16,1,65.5,ZONE-15
7.6,30.9,56.1,1.6,2.0,0.38,1.6400000000000001,83.3,0.12000000000000001,17,1,55.6,ZONE-16
18.4,18.7,83.3,134.3,1.8,0.27,1.21,89.6,0.31000000000000005,18,1,78.7,ZONE-14
6.8,26.0,55.2,29.6,2.38,0.35,1.47,82.7,0.2,17,1,58.6,ZONE-16
26.2,82.3,100.7,57.3,8.19,1.25,3.0700000000000003,77.10000000000001,2.42,5,0,0.0,ZONE-08
31.4,113.2,145.2,36.2,2.2,0.15000000000000002,1.33,70.2,0.33999999999999997,16,1,79.4,ZONE-15
3.9,83.7,90.6,52.0,2.95,0.47000000000000003,2.8499999999999996,79.9,0.12000000000000001,11,1,39.5,ZONE-13
4.0,12.2,35.6,403.2,2.19,0.29000000000000004,1.17,72.7,0.21999999999999997,16,1,69.6,ZONE-15
0.7,22.3,26.2,10.1,2.02,0.33999999999999997,1.69,82.3,0.19,17,1,34.6,ZONE-16
6.9,24.8,38.3,22.8,2.12,0.26,1.41,82.7,0.17,17,1,53.5,ZONE-16
1.1,10.1,163.0,173.7,4.12,0.54,1.8,90.0,0.46,13,1,66.2,ZONE-10
4.9,26.0,134.2,0.4,2.13,0.12000000000000001,1.0699999999999998,74.7,0.27,16,1,72.3,ZONE-15
20.0,94.1,98.4,10.6,4.64,0.54,2.21,92.0,1.17,14,0,0.0,ZONE-09
38.9,58.2,58.8,17.9,3.9899999999999998,0.62,2.04,87.4,0.46,13,0,0.0,ZONE-10
7.2,36.7,96.1,323.2,1.67,0.21999999999999997,1.55,84.6,0.11000000000000001,17,1,81.5,ZONE-16
4.1,23.4,57.7,31.2,7.85,1.19,3.04,81.10000000000001,2.52,5,0,0.0,ZONE-08
2.2,97.0,183.4,41.4,1.98,0.30000000000000004,1.08,73.3,0.21,16,1,73.7,ZONE-15
11.1,17.5,52.8,71.2,2.11,0.25,1.3399999999999999,72.4,0.27,16,1,54.9,ZONE-15
8.7,124.6,167.1,27.8,4.83,0.41000000000000003,2.0700000000000003,96.8,1.2,14,1,52.1,ZONE-09
17.7,22.4,44.2,25.6,1.96,0.13,1.02,72.4,0.36,16,1,55.9,ZONE-15
6.8,44.9,74.7,94.8,2.0,0.31,1.51,81.4,0.19,17,1,72.4,ZONE-16
10.3,20.8,95.5,16.3,1.92,0.25,1.37,82.0,0.14,17,1,74.4,ZONE-16
3.0,20.6,34.2,0.5,4.1,0.74,2.5,95.6,0.76,8,0,0.0,ZONE-05
12.5,30.4,56.9,204.6,1.84,0.13,1.02,70.4,0.21,16,1,70.1,ZONE-15
10.2,60.0,66.8,50.5,2.14,0.15000000000000002,1.3199999999999998,72.9,0.25,16,1,70.6,ZONE-15
24.3,46.2,103.2,27.9,4.1,0.47,2.14,93.4,1.1199999999999999,14,0,0.0,ZONE-09
1.2,16.5,39.1,121.1,1.98,0.18000000000000002,1.24,70.9,0.21,16,1,63.0,ZONE-15
3.4,88.5,231.3,17.1,3.5799999999999996,0.69,1.87,91.8,0.51,13,1,80.5,ZONE-10
5.1,61.6,214.6,35.2,4.68,0.54,2.2800000000000002,92.7,1.23,14,1,61.9,ZONE-09
4.6,23.3,75.7,19.2,8.35,1.14,3.1100000000000003,78.9,2.56,5,0,0.0,ZONE-08
16.0,17.3,19.6,29.3,1.72,0.25,1.59,83.2,0.28,17,1,43.5,ZONE-16
5.2,14.7,45.1,23.2,3.1700000000000004,0.46,2.67,82.4,0.29000000000000004,11,0,0.0,ZONE-13
2.6,11.9,177.7,31.8,3.3200000000000003,0.30000000000000004,2.67,80.1,0.18000000000000002,11,1,64.5,ZONE-13
7.1,28.6,212.9,16.6,4.21,0.49,2.08,95.10000000000001,1.18,14,1,65.9,ZONE-09
13.7,45.2,87.3,5.6,3.3800000000000003,0.46,2.84,81.3,0.1,11,0,0.0,ZONE-13
13.6,15.3,56.1,80.7,2.31,0.32999999999999996,1.22,87.0,0.32,18,1,62.6,ZONE-14
2.8,48.9,50.3,111.4,2.33,0.19999999999999998,1.52,88.8,0.46,18,1,71.6,ZONE-14
7.4,13.5,20.0,183.8,4.26,0.5,2.13,93.9,1.13,14,0,0.0,ZONE-09
0.9,6.5,25.7,58.1,3.78,0.5499999999999999,2.02,87.6,0.51,13,0,0.0,ZONE-10
9.4,12.8,28.2,16.4,2.3600000000000003,0.21999999999999997,1.3199999999999998,88.6,0.47000000000000003,18,1,38.0,ZONE-14
2.9,16.1,70.9,14.7,7.72,1.19,3.06,79.30000000000001,2.45,5,0,0.0,ZONE-08
5.5,17.9,186.6,185.6,2.15,0.33999999999999997,1.66,84.0,0.30000000000000004,17,1,74.1,ZONE-16
19.3,26.2,29.4,22.9,1.69,0.22,1.05,74.5,0.38,16,1,54.2,ZONE-15
3.7,21.3,89.0,117.3,2.9400000000000004,0.41000000000000003,2.84,83.1,0.13,11,1,40.3,ZONE-13
22.4,33.5,85.8,22.5,1.9000000000000001,0.16,1.3499999999999999,70.6,0.3,16,1,67.2,ZONE-15
0.8,31.0,31.4,31.6,2.05,0.24000000000000002,1.03,69.0,0.39,16,1,35.3,ZONE-15
4.8,34.4,99.8,21.8,3.06,0.38,2.8899999999999997,83.7,0.2,11,0,0.0,ZONE-13
20.0,28.7,55.3,77.9,4.19,0.49,2.19,92.10000000000001,1.16,14,0,0.0,ZONE-09
14.2,123.5,135.0,65.1,2.95,0.38,2.73,81.5,0.24000000000000002,11,1,68.9,ZONE-13
11.3,73.0,80.7,83.6,3.51,0.69,2.17,88.3,0.51,13,1,32.4,ZONE-10
10.1,18.1,47.0,24.4,4.13,0.76,2.5500000000000003,94.0,0.78,8,0,0.0,ZONE-05
10.4,65.4,103.3,59.9,8.26,1.15,3.0,81.4,2.4,5,0,0.0,ZONE-08
8.8,10.1,22.0,40.6,4.47,0.7799999999999999,2.42,92.6,0.8700000000000001,8,0,0.0,ZONE-05
4.5,9.5,41.1,23.4,3.04,0.33,2.94,84.8,0.28,11,0,0.0,ZONE-13
3.6,19.2,25.6,157.7,7.869999999999999,1.14,3.3000000000000003,76.10000000000001,2.54,5,0,0.0,ZONE-08
24.3,55.0,60.1,89.7,3.1,0.31000000000000005,2.9899999999999998,81.2,0.24000000000000002,11,0,0.0,ZONE-13
19.8,56.3,61.7,62.0,4.48,0.52,1.96,92.10000000000001,1.13,14,0,0.0,ZONE-09
21.6,43.1,89.9,36.8,7.76,1.21,3.33,76.30000000000001,2.44,5,0,0.0,ZONE-08
9.0,9.9,55.7,5.1,3.4000000000000004,0.44,2.7199999999999998,81.5,0.17,11,0,0.0,ZONE-13
6.9,15.6,51.1,8.6,1.9300000000000002,0.22999999999999998,1.5499999999999998,85.7,0.45,18,1,56.8,ZONE-14
14.1,53.7,61.7,6.6,2.02,0.27999999999999997,1.5799999999999998,88.2,0.44,18,1,63.9,ZONE-14
1.9,54.3,88.1,37.8,1.97,0.18000000000000002,1.06,74.8,0.3,16,1,76.6,ZONE-15
1.4,27.6,118.7,105.7,3.39,0.38,2.6199999999999997,81.4,0.26,11,1,49.9,ZONE-13
11.8,13.8,19.2,3.0,4.75,0.49,2.0300000000000002,95.10000000000001,1.27,14,0,0.0,ZONE-09
3.6,7.2,20.8,29.2,2.8400000000000003,0.37,2.77,80.6,0.12000000000000001,11,0,0.0,ZONE-13
34.4,58.0,139.1,74.3,3.88,0.6699999999999999,1.81,87.7,0.51,13,1,56.3,ZONE-10
1.4,34.7,49.2,61.2,2.31,0.26,1.42,89.3,0.31000000000000005,18,1,62.2,ZONE-14
5.0,156.6,170.4,19.6,2.15,0.36,1.22,87.4,0.49,18,1,71.9,ZONE-14
32.0,32.6,86.3,77.5,4.0,0.69,2.0,87.9,0.48,13,0,0.0,ZONE-10
21.7,113.4,280.5,4.1,4.18,0.64,1.84,88.4,0.55,13,1,72.6,ZONE-10
20.7,46.7,93.6,8.2,2.8200000000000003,0.46,2.79,84.2,0.11000000000000001,11,1,31.8,ZONE-13
12.6,113.7,223.0,34.7,3.76,0.73,2.7800000000000002,91.9,0.74,8,1,71.5,ZONE-05
0.5,11.7,90.5,72.5,3.4200000000000004,0.33,2.9899999999999998,82.1,0.25,11,0,0.0,ZONE-13
7.4,8.8,33.9,38.0,3.76,0.53,1.92,89.7,0.59,13,0,0.0,ZONE-10
31.7,57.3,74.1,44.7,2.41,0.35,1.3599999999999999,86.8,0.42000000000000004,18,1,66.0,ZONE-14
0.8,90.7,110.8,39.0,3.25,0.5,2.6399999999999997,79.1,0.25,11,1,41.2,ZONE-13
5.3,34.0,82.8,75.4,4.5,0.49,1.9700000000000002,93.0,1.1099999999999999,14,0,0.0,ZONE-09
3.7,13.2,19.2,63.9,3.6799999999999997,0.51,2.08,88.8,0.6,13,0,0.0,ZONE-10
0.5,23.3,115.0,132.9,2.0100000000000002,0.19,1.3699999999999999,74.6,0.39,16,1,74.4,ZONE-15
7.2,22.6,26.2,66.7,4.09,0.58,2.14,91.5,0.43,13,0,0.0,ZONE-10
20.7,27.7,52.3,109.5,3.8099999999999996,0.62,1.93,86.5,0.48,13,0,0.0,ZONE-10
25.2,32.2,68.2,12.8,3.9099999999999997,0.7799999999999999,2.67,94.2,0.8300000000000001,8,0,0.0,ZONE-05
1.3,61.8,139.1,85.6,8.26,1.21,3.06,76.0,2.48,5,0,0.0,ZONE-08
0.6,47.0,72.9,25.1,2.2800000000000002,0.24,1.65,85.0,0.17,17,1,67.1,ZONE-16
9.5,11.9,75.5,52.4,3.7899999999999996,0.6399999999999999,2.44,96.3,0.78,8,0,0.0,ZONE-05
2.5,7.7,16.9,3.5,1.76,0.27,1.43,87.0,0.2,17,1,45.1,ZONE-16
10.6,56.5,57.3,3.0,3.7899999999999996,0.69,2.62,96.2,0.73,8,0,0.0,ZONE-05
10.2,53.0,70.8,25.8,7.96,1.1099999999999999,3.24,77.7,2.59,5,0,0.0,ZONE-08
10.9,18.9,20.1,79.7,4.03,0.7,1.89,87.3,0.4,13,0,0.0,ZONE-10
11.8,33.5,94.4,67.5,1.82,0.32999999999999996,1.33,81.4,0.18000000000000002,17,1,72.2,ZONE-16
2.8,13.7,19.8,8.3,4.3999999999999995,0.7,2.67,92.1,0.8700000000000001,8,0,0.0,ZONE-05
13.5,62.4,210.4,59.4,4.82,0.49,2.29,93.0,1.14,14,1,68.0,ZONE-09
2.4,5.2,80.6,51.9,4.08,0.74,2.46,94.7,0.77,8,0,0.0,ZONE-05
11.6,49.6,104.3,107.9,2.26,0.31,1.66,82.2,0.24000000000000002,17,1,75.3,ZONE-16
0.7,35.1,120.7,20.2,3.06,0.5,2.98,83.5,0.25,11,1,31.7,ZONE-13
12.3,21.7,164.3,2.0,3.52,0.49,2.8,80.9,0.26,11,1,48.4,ZONE-13
10.4,15.0,71.1,11.6,1.82,0.1,1.18,74.0,0.22999999999999998,16,1,64.9,ZONE-15
3.2,20.2,131.0,14.3,4.13,0.55,1.98,95.4,1.25,14,0,0.0,ZONE-09
1.9,37.5,68.7,145.7,1.77,0.24,1.38,85.1,0.29000000000000004,17,1,72.8,ZONE-16
1.9,27.9,39.8,10.2,3.4099999999999997,0.6799999999999999,2.0,91.2,0.54,13,0,0.0,ZONE-10
13.8,36.3,99.6,22.2,4.029999999999999,0.6699999999999999,2.73,93.1,0.89,8,0,0.0,ZONE-05
7.1,20.1,206.4,20.7,3.4899999999999998,0.54,1.97,87.1,0.52,13,1,71.9,ZONE-10
4.2,15.1,52.5,17.4,1.83,0.32999999999999996,1.57,84.8,0.24000000000000002,17,1,63.3,ZONE-16
29.6,37.3,139.1,6.6,4.9,0.56,1.9400000000000002,95.10000000000001,1.22,14,0,0.0,ZONE-09
12.8,72.2,80.5,207.1,1.68,0.35,1.55,84.3,0.23,17,1,76.2,ZONE-16
7.2,80.0,130.8,21.5,2.23,0.37,1.2799999999999998,90.2,0.41000000000000003,18,1,72.1,ZONE-14
2.5,11.6,16.0,9.3,4.46,0.6699999999999999,2.72,93.3,0.88,8,0,0.0,ZONE-05
1.3,15.0,86.4,9.1,1.6099999999999999,0.27,1.39,82.7,0.28,17,1,68.1,ZONE-16
1.7,27.5,37.4,6.2,2.14,0.19999999999999998,1.66,81.2,0.11000000000000001,17,1,52.6,ZONE-16
2.2,66.5,144.0,26.2,3.67,0.69,2.2,87.5,0.59,13,1,47.6,ZONE-10
12.8,32.1,83.0,68.9,2.26,0.36,1.53,81.8,0.23,17,1,74.6,ZONE-16
11.9,19.6,21.4,36.5,3.12,0.36000000000000004,2.6599999999999997,80.4,0.24000000000000002,11,0,0.0,ZONE-13
26.6,47.7,128.1,286.9,3.2,0.43000000000000005,2.9099999999999997,84.1,0.23,11,1,70.0,ZONE-13
2.1,31.5,82.0,234.6,3.56,0.34,2.6399999999999997,81.6,0.23,11,1,45.6,ZONE-13
50.9,79.9,92.5,96.1,2.19,0.31,1.5899999999999999,88.9,0.31000000000000005,18,1,78.1,ZONE-14
1.4,39.3,147.8,29.0,4.21,0.76,2.47,94.4,0.74,8,0,0.0,ZONE-05
12.0,26.1,52.0,22.3,8.129999999999999,1.15,3.31,80.10000000000001,2.55,5,0,0.0,ZONE-08
17.2,86.0,213.2,11.5,1.9200000000000002,0.39,1.45,89.3,0.42000000000000004,18,1,73.0,ZONE-14
24.9,58.3,71.4,4.2,4.4399999999999995,0.62,2.46,92.1,0.74,8,0,0.0,ZONE-05
3.7,64.5,109.6,76.6,4.5,0.47,2.24,93.5,1.2,14,0,0.0,ZONE-09
3.6,35.4,36.7,28.2,2.0300000000000002,0.3,1.45,86.8,0.38,18,1,60.5,ZONE-14
11.8,15.7,93.6,16.1,4.35,0.6399999999999999,2.4,91.6,0.81,8,0,0.0,ZONE-05
12.7,25.7,66.5,6.8,1.79,0.27,1.3399999999999999,91.5,0.42000000000000004,18,1,64.1,ZONE-14
0.2,60.3,74.4,102.8,2.14,0.14,1.01,69.1,0.3,16,1,67.9,ZONE-15
88.1,94.0,107.9,65.2,3.4899999999999998,0.54,1.93,87.3,0.55,13,1,68.8,ZONE-10
40.4,102.3,133.8,95.1,1.62,0.14,1.04,73.2,0.32999999999999996,16,1,76.4,ZONE-15
1.8,96.6,246.6,10.7,4.05,0.7899999999999999,2.77,92.0,0.74,8,1,72.0,ZONE-05
4.3,6.9,21.2,101.6,2.17,0.12000000000000001,1.3199999999999998,72.5,0.22999999999999998,16,1,40.7,ZONE-15
5.7,8.0,26.9,239.0,4.05,0.69,2.64,92.1,0.76,8,0,0.0,ZONE-05
11.9,25.4,33.6,256.9,4.59,0.49,2.13,93.4,1.23,14,0,0.0,ZONE-09
20.6,28.9,32.2,3.5,4.46,0.58,2.2800000000000002,92.7,1.18,14,0,0.0,ZONE-09
1.5,23.2,142.1,41.2,3.7199999999999998,0.52,2.12,88.6,0.44,13,1,48.2,ZONE-10
22.2,37.0,92.5,79.0,8.23,1.17,3.31,76.10000000000001,2.46,5,0,0.0,ZONE-08
2.3,13.5,59.1,4.4,2.27,0.24,1.43,87.4,0.35000000000000003,18,1,53.6,ZONE-14
5.4,24.5,275.6,38.6,1.8800000000000001,0.21000000000000002,1.04,70.7,0.32,16,1,80.8,ZONE-15
20.3,34.4,106.0,54.3,4.56,0.53,2.17,93.8,1.26,14,0,0.0,ZONE-09
26.1,39.3,81.0,59.7,7.859999999999999,1.26,3.2,81.30000000000001,2.48,5,0,0.0,ZONE-08
6.5,10.4,14.8,1.0,4.46,0.52,2.14,92.60000000000001,1.0999999999999999,14,0,0.0,ZONE-09
24.8,31.5,42.2,79.9,2.21,0.37,1.5999999999999999,91.0,0.36000000000000004,18,1,67.2,ZONE-14
4.6,22.2,30.2,192.8,1.63,0.31,1.51,83.0,0.1,17,1,71.0,ZONE-16
22.9,72.7,96.2,86.2,2.18,0.25,1.6,83.4,0.21000000000000002,17,1,73.2,ZONE-16
1.9,2.1,3.0,53.0,2.0100000000000002,0.33999999999999997,1.38,90.6,0.49,18,1,28.5,ZONE-14
7.3,25.5,25.8,33.0,4.1499999999999995,0.52,1.89,91.0,0.43,13,0,0.0,ZONE-10
15.2,29.8,89.1,15.9,4.09,0.64,1.89,86.5,0.54,13,0,0.0,ZONE-10
20.1,42.3,53.0,16.2,4.05,0.61,1.8,90.1,0.41000000000000003,13,0,0.0,ZONE-10
11.9,56.2,80.4,17.9,1.79,0.39,1.23,87.5,0.42000000000000004,18,1,75.8,ZONE-14
24.2,51.9,78.6,40.2,1.96,0.28,1.23,69.7,0.26,16,1,65.6,ZONE-15
2.7,27.3,47.3,326.2,2.11,0.32999999999999996,1.51,82.4,0.2,17,1,74.7,ZONE-16
7.9,24.5,62.0,149.2,1.6600000000000001,0.25,1.0899999999999999,70.6,0.26,16,1,67.4,ZONE-15
19.4,34.4,91.5,52.9,8.23,1.25,3.08,75.9,2.59,5,0,0.0,ZONE-08
8.1,13.4,41.5,16.9,1.87,0.32999999999999996,1.39,87.8,0.4,18,1,54.6,ZONE-14
29.6,39.8,176.7,45.7,4.01,0.5599999999999999,1.98,86.9,0.5,13,1,70.2,ZONE-10
12.0,31.6,37.8,28.3,8.43,1.18,3.18,79.10000000000001,2.44,5,0,0.0,ZONE-08
1.3,25.7,52.3,90.3,1.75,0.26,1.37,82.8,0.27,17,1,70.1,ZONE-16
3.0,7.5,31.0,156.7,3.1700000000000004,0.32,2.6399999999999997,79.1,0.19,11,0,0.0,ZONE-13
14.9,28.5,61.3,5.3,1.42,0.23,1.18,70.6,0.39,16,1,58.3,ZONE-15
50.1,77.5,92.6,52.9,1.77,0.27999999999999997,1.47,83.0,0.19,17,1,74.4,ZONE-16
1.4,85.8,94.4,62.7,2.22,0.35,1.3699999999999999,87.3,0.38,18,1,75.6,ZONE-14
3.4,35.0,102.5,67.1,4.109999999999999,0.62,2.42,92.0,0.7200000000000001,8,0,0.0,ZONE-05
11.4,67.1,70.8,24.1,4.14,0.41000000000000003,2.0100000000000002,91.60000000000001,1.1199999999999999,14,0,0.0,ZONE-09
3.4,114.0,136.2,79.1,8.41,1.24,3.16,77.80000000000001,2.44,5,0,0.0,ZONE-08
13.9,19.9,32.2,19.8,1.8,0.13,1.08,72.8,0.33999999999999997,16,1,46.5,ZONE-15
6.4,13.1,14.0,126.9,1.78,0.3,1.48,88.4,0.36000000000000004,18,1,64.0,ZONE-14
40.4,50.8,69.4,0.4,7.84,1.24,3.0700000000000003,77.4,2.49,5,0,0.0,ZONE-08
13.7,57.3,64.4,10.4,2.23,0.29,1.21,91.3,0.48000000000000004,18,1,65.0,ZONE-14
18.7,42.6,44.7,58.5,2.18,0.39,1.43,88.4,0.35000000000000003,18,1,60.1,ZONE-14
4.4,15.9,82.0,99.9,2.15,0.4,1.5299999999999998,88.7,0.33,18,1,68.1,ZONE-14
6.1,79.6,103.1,88.7,4.18,0.56,2.0300000000000002,94.10000000000001,1.17,14,0,0.0,ZONE-09
7.9,64.9,172.2,5.5,1.9300000000000002,0.15000000000000002,1.18,74.0,0.26,16,1,74.8,ZONE-15
33.1,76.8,147.3,13.5,3.7899999999999996,0.74,2.69,90.6,0.9,8,0,0.0,ZONE-05
19.6,67.1,82.5,182.5,8.23,1.13,3.2,76.9,2.55,5,0,0.0,ZONE-08
0.6,4.7,39.4,51.5,1.89,0.35,1.38,86.7,0.23,17,1,61.6,ZONE-16
12.4,12.8,158.1,2.7,4.489999999999999,0.7799999999999999,2.47,96.0,0.77,8,0,0.0,ZONE-05
1.9,2.3,40.0,161.5,3.71,0.58,2.2,87.9,0.41000000000000003,13,0,0.0,ZONE-10
13.2,56.4,57.0,46.9,4.07,0.52,2.12,89.4,0.56,13,0,0.0,ZONE-10
7.4,24.7,28.1,69.2,3.63,0.69,2.0,90.1,0.49,13,0,0.0,ZONE-10
8.4,44.6,74.5,9.7,3.22,0.36000000000000004,2.82,80.0,0.2,11,0,0.0,ZONE-13
12.5,17.2,109.8,57.0,4.74,0.4,1.9200000000000002,92.9,1.22,14,0,0.0,ZONE-09
2.1,84.1,117.0,4.5,2.0900000000000003,0.19999999999999998,1.3399999999999999,90.5,0.31000000000000005,18,1,72.2,ZONE-14
11.8,19.1,92.4,102.2,2.0300000000000002,0.2,1.38,72.4,0.39,16,1,72.8,ZONE-15
46.3,63.7,91.0,84.0,3.6,0.34,2.8299999999999996,79.5,0.14,11,1,37.2,ZONE-13
1.7,21.5,57.1,5.6,3.5999999999999996,0.64,1.95,88.4,0.58,13,0,0.0,ZONE-10
6.5,54.5,141.8,6.3,2.14,0.22,1.0699999999999998,71.6,0.38,16,1,77.8,ZONE-15
1.1,8.7,102.2,8.3,3.35,0.34,2.65,82.3,0.16,11,0,0.0,ZONE-13
15.3,18.0,61.9,26.4,4.34,0.59,2.08,92.3,1.26,14,0,0.0,ZONE-09
18.7,25.4,71.3,16.1,1.68,0.31,1.58,84.0,0.24000000000000002,17,1,67.4,ZONE-16
